ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-02-24,401.0205572250295,383.52083495677533,409.76962051224734,401.0205572250295,401.0205572250295,-4.947134434978654,-4.947134434978654,-4.947134434978654,-9.624268009230027,-9.624268009230027,-9.624268009230027,4.677133574251375,4.677133574251375,4.677133574251375,0.0,0.0,0.0,396.07342279005087
2023-02-27,401.61321408860897,382.18458871795366,409.1659883567585,401.61321408860897,401.61321408860897,-6.32019996034595,-6.32019996034595,-6.32019996034595,-9.579607825702427,-9.579607825702427,-9.579607825702427,3.259407865356477,3.259407865356477,3.259407865356477,0.0,0.0,0.0,395.293014128263
2023-02-28,401.81076637646885,381.16083863995397,408.1504036797937,401.81076637646885,401.81076637646885,-7.118966936956458,-7.118966936956458,-7.118966936956458,-9.790645768887012,-9.790645768887012,-9.790645768887012,2.671678831930555,2.671678831930555,2.671678831930555,0.0,0.0,0.0,394.6917994395124
2023-03-01,402.00831866432867,380.89008183169557,406.4632476096416,402.00831866432867,402.00831866432867,-7.7656799636768294,-7.7656799636768294,-7.7656799636768294,-9.803720644480746,-9.803720644480746,-9.803720644480746,2.0380406808039155,2.0380406808039155,2.0380406808039155,0.0,0.0,0.0,394.24263870065187
2023-03-02,402.2525836284652,380.32939192141936,406.75830196501295,402.2525836284652,402.2525836284652,-8.32528428338758,-8.32528428338758,-8.32528428338758,-9.692146979981768,-9.692146979981768,-9.692146979981768,1.3668626965941881,1.3668626965941881,1.3668626965941881,0.0,0.0,0.0,393.9272993450776
2023-03-03,402.4968485926019,380.10483599545876,407.1414497289174,402.4968485926019,402.4968485926019,-8.95701677911897,-8.95701677911897,-8.95701677911897,-9.624268009206357,-9.624268009206357,-9.624268009206357,0.6672512300873882,0.6672512300873882,0.6672512300873882,0.0,0.0,0.0,393.5398318134829
2023-03-06,403.2296434850117,378.4143751984914,405.2368518889228,403.2296434850117,403.2296434850117,-11.082859984536066,-11.082859984536066,-11.082859984536066,-9.579607825625871,-9.579607825625871,-9.579607825625871,-1.5032521589101941,-1.5032521589101941,-1.5032521589101941,0.0,0.0,0.0,392.14678350047564
2023-03-07,403.4739084491482,377.39735566016986,403.6582591965111,403.4739084491482,403.4739084491482,-12.006859086770513,-12.006859086770513,-12.006859086770513,-9.790645768891164,-9.790645768891164,-9.790645768891164,-2.2162133178793484,-2.2162133178793484,-2.2162133178793484,0.0,0.0,0.0,391.4670493623777
2023-03-08,403.7181734132849,377.5092188985016,404.7407745491484,403.7181734132849,403.7181734132849,-12.710304104642477,-12.710304104642477,-12.710304104642477,-9.803720644480892,-9.803720644480892,-9.803720644480892,-2.9065834601615856,-2.9065834601615856,-2.9065834601615856,0.0,0.0,0.0,391.0078693086424
2023-03-09,403.9624383774215,376.74104779731107,404.93919679598474,403.9624383774215,403.9624383774215,-13.256433611891659,-13.256433611891659,-13.256433611891659,-9.692146980004642,-9.692146980004642,-9.692146980004642,-3.5642866318870157,-3.5642866318870157,-3.5642866318870157,0.0,0.0,0.0,390.7060047655298
2023-03-10,404.2067033415582,376.72416688089135,403.58308874046764,404.2067033415582,404.2067033415582,-13.803976637830397,-13.803976637830397,-13.803976637830397,-9.624268009182684,-9.624268009182684,-9.624268009182684,-4.179708628647712,-4.179708628647712,-4.179708628647712,0.0,0.0,0.0,390.4027267037278
2023-03-13,404.9394982339679,376.2396817655555,402.04960964468904,404.9394982339679,404.9394982339679,-15.266188464847875,-15.266188464847875,-15.266188464847875,-9.57960782564967,-9.57960782564967,-9.57960782564967,-5.686580639198204,-5.686580639198204,-5.686580639198204,0.0,0.0,0.0,389.67330976912007
2023-03-14,405.1837631981046,375.5913889930176,402.84470807494483,405.1837631981046,405.1837631981046,-15.842348632340519,-15.842348632340519,-15.842348632340519,-9.790645768881628,-9.790645768881628,-9.790645768881628,-6.0517028634588925,-6.0517028634588925,-6.0517028634588925,0.0,0.0,0.0,389.34141456576407
2023-03-15,405.4280281622412,375.8101174762513,402.38364069487375,405.4280281622412,405.4280281622412,-16.14265951215169,-16.14265951215169,-16.14265951215169,-9.803720644480718,-9.803720644480718,-9.803720644480718,-6.338938867670971,-6.338938867670971,-6.338938867670971,0.0,0.0,0.0,389.28536865008954
2023-03-16,405.6722931263778,377.24320463372516,402.6909134156061,405.6722931263778,405.6722931263778,-16.236699763767728,-16.236699763767728,-16.236699763767728,-9.692146980000729,-9.692146980000729,-9.692146980000729,-6.5445527837669975,-6.5445527837669975,-6.5445527837669975,0.0,0.0,0.0,389.43559336261006
2023-03-17,405.91655809051434,376.58639351706506,403.2032525730521,405.91655809051434,405.91655809051434,-16.29040890753572,-16.29040890753572,-16.29040890753572,-9.62426800915901,-9.62426800915901,-9.62426800915901,-6.666140898376709,-6.666140898376709,-6.666140898376709,0.0,0.0,0.0,389.6261491829786
2023-03-20,406.6493529829243,377.1291211864987,403.4197992687193,406.6493529829243,406.6493529829243,-16.102975351417488,-16.102975351417488,-16.102975351417488,-9.579607825697973,-9.579607825697973,-9.579607825697973,-6.5233675257195145,-6.5233675257195145,-6.5233675257195145,0.0,0.0,0.0,390.5463776315068
2023-03-21,406.8936179470609,377.73381573438945,404.3616864885759,406.8936179470609,406.8936179470609,-16.10298641698715,-16.10298641698715,-16.10298641698715,-9.790645768872094,-9.790645768872094,-9.790645768872094,-6.312340648115056,-6.312340648115056,-6.312340648115056,0.0,0.0,0.0,390.7906315300737
2023-03-22,407.1378829111975,378.00707487343817,405.2498147006452,407.1378829111975,407.1378829111975,-15.829499304304584,-15.829499304304584,-15.829499304304584,-9.80372064448098,-9.80372064448098,-9.80372064448098,-6.025778659823602,-6.025778659823602,-6.025778659823602,0.0,0.0,0.0,391.3083836068929
2023-03-23,407.38214787533406,379.4090898513482,404.4071650126747,407.38214787533406,407.38214787533406,-15.361382447034474,-15.361382447034474,-15.361382447034474,-9.692146979996812,-9.692146979996812,-9.692146979996812,-5.6692354670376615,-5.6692354670376615,-5.6692354670376615,0.0,0.0,0.0,392.02076542829957
2023-03-24,407.62641283947073,379.56087063519135,406.6495695343451,407.62641283947073,407.62641283947073,-14.873625957326299,-14.873625957326299,-14.873625957326299,-9.62426800915964,-9.62426800915964,-9.62426800915964,-5.249357948166659,-5.249357948166659,-5.249357948166659,0.0,0.0,0.0,392.75278688214445
2023-03-27,408.3592077318806,380.53261585943824,408.44665425960625,408.3592077318806,408.3592077318806,-13.2694788143198,-13.2694788143198,-13.2694788143198,-9.579607825596918,-9.579607825596918,-9.579607825596918,-3.6898709887228827,-3.6898709887228827,-3.6898709887228827,0.0,0.0,0.0,395.08972891756076
2023-03-28,408.60347269601715,381.7825725267198,409.45081741501565,408.60347269601715,408.60347269601715,-12.890972569269103,-12.890972569269103,-12.890972569269103,-9.79064576886256,-9.79064576886256,-9.79064576886256,-3.100326800406543,-3.100326800406543,-3.100326800406543,0.0,0.0,0.0,395.71250012674807
2023-03-29,408.84773766015377,383.1536858383246,409.30813589975645,408.84773766015377,408.84773766015377,-12.29595198560255,-12.29595198560255,-12.29595198560255,-9.803720644480805,-9.803720644480805,-9.803720644480805,-2.492231341121743,-2.492231341121743,-2.492231341121743,0.0,0.0,0.0,396.55178567455124
2023-03-30,409.09200262429044,383.700806076482,410.54876743346904,409.09200262429044,409.09200262429044,-11.56786716594931,-11.56786716594931,-11.56786716594931,-9.69214697998427,-9.69214697998427,-9.69214697998427,-1.8757201859650396,-1.8757201859650396,-1.8757201859650396,0.0,0.0,0.0,397.5241354583411
2023-03-31,409.336267588427,385.9479219560417,411.9691801853609,409.336267588427,409.336267588427,-10.885186656977172,-10.885186656977172,-10.885186656977172,-9.624268009111669,-9.624268009111669,-9.624268009111669,-1.2609186478655054,-1.2609186478655054,-1.2609186478655054,0.0,0.0,0.0,398.45108093144984
2023-04-03,410.06906248083686,387.48505068658426,415.36267193753116,410.06906248083686,410.06906248083686,-9.103917722554467,-9.103917722554467,-9.103917722554467,-9.579607825620718,-9.579607825620718,-9.579607825620718,0.4756901030662499,0.4756901030662499,0.4756901030662499,0.0,0.0,0.0,400.9651447582824
2023-04-04,410.3133274449735,387.88116373750347,413.9543924813492,410.3133274449735,410.3133274449735,-8.802181684641193,-8.802181684641193,-8.802181684641193,-9.790645768866709,-9.790645768866709,-9.790645768866709,0.9884640842255161,0.9884640842255161,0.9884640842255161,0.0,0.0,0.0,401.5111457603323
2023-04-05,410.55759240911004,388.77446861176486,414.4831125301963,410.55759240911004,410.55759240911004,-8.348937504960134,-8.348937504960134,-8.348937504960134,-9.803720644480793,-9.803720644480793,-9.803720644480793,1.4547831395206596,1.4547831395206596,1.4547831395206596,0.0,0.0,0.0,402.2086549041499
2023-04-06,410.8018573732467,390.2492498398303,416.5387116651594,410.8018573732467,410.8018573732467,-7.824281041829638,-7.824281041829638,-7.824281041829638,-9.692146979980354,-9.692146979980354,-9.692146979980354,1.8678659381507157,1.8678659381507157,1.8678659381507157,0.0,0.0,0.0,402.9775763314171
2023-04-10,411.7789172297931,391.46651061396636,418.1894930883276,411.7789172297931,411.7789172297931,-6.691655789895714,-6.691655789895714,-6.691655789895714,-9.579607825620014,-9.579607825620014,-9.579607825620014,2.8879520357242994,2.8879520357242994,2.8879520357242994,0.0,0.0,0.0,405.08726143989736
2023-04-11,412.0231821939297,392.11558801474786,418.3911196291658,412.0231821939297,412.0231821939297,-6.821029431586033,-6.821029431586033,-6.821029431586033,-9.790645768843484,-9.790645768843484,-9.790645768843484,2.969616337257452,2.969616337257452,2.969616337257452,0.0,0.0,0.0,405.20215276234364
2023-04-12,412.2674471580663,391.32117008547493,419.4588499127012,412.2674471580663,412.2674471580663,-6.823911140839942,-6.823911140839942,-6.823911140839942,-9.803720644480782,-9.803720644480782,-9.803720644480782,2.97980950364084,2.97980950364084,2.97980950364084,0.0,0.0,0.0,405.4435360172264
2023-04-13,412.511712122203,392.5675004279076,419.07416794589506,412.511712122203,412.511712122203,-6.772710282303137,-6.772710282303137,-6.772710282303137,-9.692146980003232,-9.692146980003232,-9.692146980003232,2.9194366977000943,2.9194366977000943,2.9194366977000943,0.0,0.0,0.0,405.73900183989986
2023-04-14,412.7559770863396,393.0970501796394,418.0400990731449,412.7559770863396,412.7559770863396,-6.833800550722029,-6.833800550722029,-6.833800550722029,-9.624268009188528,-9.624268009188528,-9.624268009188528,2.7904674584665,2.7904674584665,2.7904674584665,0.0,0.0,0.0,405.9221765356176
2023-04-17,413.4887719787494,392.6174297731131,418.1385953369383,413.4887719787494,413.4887719787494,-7.553412637631872,-7.553412637631872,-7.553412637631872,-9.57960782561931,-9.57960782561931,-9.57960782561931,2.0261951879874354,2.0261951879874354,2.0261951879874354,0.0,0.0,0.0,405.93535934111753
2023-04-18,413.73303694288603,391.65256197757935,419.2834609272229,413.73303694288603,413.73303694288603,-8.129361049329843,-8.129361049329843,-8.129361049329843,-9.790645768882998,-9.790645768882998,-9.790645768882998,1.6612847195531546,1.6612847195531546,1.6612847195531546,0.0,0.0,0.0,405.6036758935562
2023-04-19,413.9773019070227,392.50517825800864,419.25236478286865,413.9773019070227,413.9773019070227,-8.552844770454255,-8.552844770454255,-8.552844770454255,-9.803720644480768,-9.803720644480768,-9.803720644480768,1.2508758740265118,1.2508758740265118,1.2508758740265118,0.0,0.0,0.0,405.42445713656844
2023-04-20,414.2215668711593,391.4999582879366,419.01609554894367,414.2215668711593,414.2215668711593,-8.89060947766162,-8.89060947766162,-8.89060947766162,-9.692146979999315,-9.692146979999315,-9.692146979999315,0.8015375023376952,0.8015375023376952,0.8015375023376952,0.0,0.0,0.0,405.3309573934977
2023-04-21,414.46583183529583,392.04520687877493,419.18887257569753,414.46583183529583,414.46583183529583,-9.304046455206109,-9.304046455206109,-9.304046455206109,-9.624268009189159,-9.624268009189159,-9.624268009189159,0.3202215539830497,0.3202215539830497,0.3202215539830497,0.0,0.0,0.0,405.1617853800897
2023-04-24,415.1986267277057,391.1914767450014,416.5662241029393,415.1986267277057,415.1986267277057,-10.822439539256228,-10.822439539256228,-10.822439539256228,-9.579607825667612,-9.579607825667612,-9.579607825667612,-1.2428317135886155,-1.2428317135886155,-1.2428317135886155,0.0,0.0,0.0,404.3761871884495
2023-04-25,415.4428916918423,389.92630580529453,417.5138092958882,415.4428916918423,415.4428916918423,-11.569675710512527,-11.569675710512527,-11.569675710512527,-9.790645768873459,-9.790645768873459,-9.790645768873459,-1.7790299416390685,-1.7790299416390685,-1.7790299416390685,0.0,0.0,0.0,403.8732159813298
2023-04-26,415.6871566559789,390.4510799403914,417.02200701437164,415.6871566559789,415.6871566559789,-12.114527480415493,-12.114527480415493,-12.114527480415493,-9.80372064448103,-9.80372064448103,-9.80372064448103,-2.310806835934464,-2.310806835934464,-2.310806835934464,0.0,0.0,0.0,403.5726291755634
2023-04-27,415.93142162011566,390.4684699338237,417.6166704581702,415.93142162011566,415.93142162011566,-12.5234620977678,-12.5234620977678,-12.5234620977678,-9.692146980008799,-9.692146980008799,-9.692146980008799,-2.831315117759003,-2.831315117759003,-2.831315117759003,0.0,0.0,0.0,403.4079595223479
2023-04-28,416.17568655374913,390.54696942985373,416.29300909407533,416.17568655374913,416.17568655374913,-12.95833919234711,-12.95833919234711,-12.95833919234711,-9.62426800918979,-9.62426800918979,-9.62426800918979,-3.3340711831573198,-3.3340711831573198,-3.3340711831573198,0.0,0.0,0.0,403.217347361402
2023-05-01,416.9084813546498,388.8486150149854,415.15820098362826,416.9084813546498,416.9084813546498,-14.257557563670643,-14.257557563670643,-14.257557563670643,-9.579607825666908,-9.579607825666908,-9.579607825666908,-4.6779497380037345,-4.6779497380037345,-4.6779497380037345,0.0,0.0,0.0,402.65092379097916
2023-05-02,417.15274628828337,389.0276293912406,414.8187249160687,417.15274628828337,417.15274628828337,-14.845186215800563,-14.845186215800563,-14.845186215800563,-9.790645768877614,-9.790645768877614,-9.790645768877614,-5.05454044692295,-5.05454044692295,-5.05454044692295,0.0,0.0,0.0,402.30756007248283
2023-05-03,417.3970112219169,389.6543561584695,415.20769118858203,417.3970112219169,417.3970112219169,-15.192389763289842,-15.192389763289842,-15.192389763289842,-9.803720644481015,-9.803720644481015,-9.803720644481015,-5.388669118808827,-5.388669118808827,-5.388669118808827,0.0,0.0,0.0,402.20462145862706
2023-05-04,417.64127615555043,387.42039168147545,415.9056930417247,417.64127615555043,417.64127615555043,-15.369380223043766,-15.369380223043766,-15.369380223043766,-9.692146979982857,-9.692146979982857,-9.692146979982857,-5.677233243060908,-5.677233243060908,-5.677233243060908,0.0,0.0,0.0,402.27189593250665
2023-05-05,417.88554108918396,389.5846533588909,415.43125484170884,417.88554108918396,417.88554108918396,-15.542061268077829,-15.542061268077829,-15.542061268077829,-9.624268009141813,-9.624268009141813,-9.624268009141813,-5.917793258936015,-5.917793258936015,-5.917793258936015,0.0,0.0,0.0,402.34347982110614
2023-05-08,418.61833589008455,388.38152954507007,415.95312606713117,418.61833589008455,418.61833589008455,-15.916587428776166,-15.916587428776166,-15.916587428776166,-9.579607825690708,-9.579607825690708,-9.579607825690708,-6.336979603085458,-6.336979603085458,-6.336979603085458,0.0,0.0,0.0,402.7017484613084
2023-05-09,418.86260082371814,390.27651835547704,416.19642221119295,418.86260082371814,418.86260082371814,-16.16492915109709,-16.16492915109709,-16.16492915109709,-9.790645768881765,-9.790645768881765,-9.790645768881765,-6.3742833822153235,-6.3742833822153235,-6.3742833822153235,0.0,0.0,0.0,402.697671672621
2023-05-10,419.10686575735167,390.42240232219035,417.4307234182243,419.10686575735167,419.10686575735167,-16.164841753541364,-16.164841753541364,-16.164841753541364,-9.803720644480839,-9.803720644480839,-9.803720644480839,-6.361121109060523,-6.361121109060523,-6.361121109060523,0.0,0.0,0.0,402.94202400381033
2023-05-11,419.3511306909852,389.3024613231815,416.36336211631493,419.3511306909852,419.3511306909852,-15.990955195219545,-15.990955195219545,-15.990955195219545,-9.692146979992339,-9.692146979992339,-9.692146979992339,-6.298808215227208,-6.298808215227208,-6.298808215227208,0.0,0.0,0.0,403.36017549576565
2023-05-12,419.5953956246188,390.7377640958178,416.99592799725804,419.5953956246188,419.5953956246188,-15.813459175830852,-15.813459175830852,-15.813459175830852,-9.624268009142446,-9.624268009142446,-9.624268009142446,-6.189191166688405,-6.189191166688405,-6.189191166688405,0.0,0.0,0.0,403.7819364487879
2023-05-15,420.3281904255193,391.971855933077,419.44820518421943,420.3281904255193,420.3281904255193,-15.181727560597606,-15.181727560597606,-15.181727560597606,-9.579607825614154,-9.579607825614154,-9.579607825614154,-5.602119734983453,-5.602119734983453,-5.602119734983453,0.0,0.0,0.0,405.1464628649217
2023-05-16,420.5724553591529,391.43542438889244,418.210168967337,420.5724553591529,420.5724553591529,-15.121619673500305,-15.121619673500305,-15.121619673500305,-9.790645768858543,-9.790645768858543,-9.790645768858543,-5.330973904641762,-5.330973904641762,-5.330973904641762,0.0,0.0,0.0,405.4508356856526
2023-05-17,420.8167202927865,393.15797636765996,419.38037743434285,420.8167202927865,420.8167202927865,-14.832015294988913,-14.832015294988913,-14.832015294988913,-9.80372064448099,-9.80372064448099,-9.80372064448099,-5.028294650507925,-5.028294650507925,-5.028294650507925,0.0,0.0,0.0,405.98470499779756
2023-05-18,421.06098522642,393.96779005792393,420.9754170343766,421.06098522642,421.06098522642,-14.390379247230996,-14.390379247230996,-14.390379247230996,-9.692146979988422,-9.692146979988422,-9.692146979988422,-4.6982322672425765,-4.6982322672425765,-4.6982322672425765,0.0,0.0,0.0,406.67060597918896
2023-05-19,421.30525016005356,393.9569599809016,420.3125857526805,421.30525016005356,421.30525016005356,-13.969427464413558,-13.969427464413558,-13.969427464413558,-9.624268009118774,-9.624268009118774,-9.624268009118774,-4.345159455294786,-4.345159455294786,-4.345159455294786,0.0,0.0,0.0,407.33582269564
2023-05-22,422.0380449609542,395.1041438917206,422.7460745919427,422.0380449609542,422.0380449609542,-12.773519832413772,-12.773519832413772,-12.773519832413772,-9.579607825637954,-9.579607825637954,-9.579607825637954,-3.1939120067758178,-3.1939120067758178,-3.1939120067758178,0.0,0.0,0.0,409.2645251285404
2023-05-23,422.2823098945877,395.48198965909205,423.4138575529068,422.2823098945877,422.2823098945877,-12.585895556276773,-12.585895556276773,-12.585895556276773,-9.790645768862694,-9.790645768862694,-9.790645768862694,-2.7952497874140794,-2.7952497874140794,-2.7952497874140794,0.0,0.0,0.0,409.6964143383109
2023-05-24,422.52657482822127,397.0662147236656,423.7604378635484,422.52657482822127,422.52657482822127,-12.200764268126214,-12.200764268126214,-12.200764268126214,-9.803720644480814,-9.803720644480814,-9.803720644480814,-2.3970436236454,-2.3970436236454,-2.3970436236454,0.0,0.0,0.0,410.3258105600951
2023-05-25,422.77083976185475,397.8582676223425,424.98762306453244,422.77083976185475,422.77083976185475,-11.696097694006864,-11.696097694006864,-11.696097694006864,-9.692146979997904,-9.692146979997904,-9.692146979997904,-2.0039507140089605,-2.0039507140089605,-2.0039507140089605,0.0,0.0,0.0,411.07474206784786
2023-05-26,423.01510469548833,398.09650299606176,424.51823866899645,423.01510469548833,423.01510469548833,-11.244762387586697,-11.244762387586697,-11.244762387586697,-9.624268009195003,-9.624268009195003,-9.624268009195003,-1.6204943783916923,-1.6204943783916923,-1.6204943783916923,0.0,0.0,0.0,411.7703423079016
2023-05-30,423.99216443002246,400.29513446952933,426.2412574509553,423.99216443002246,423.99216443002246,-10.056498195767071,-10.056498195767071,-10.056498195767071,-9.790645768874827,-9.790645768874827,-9.790645768874827,-0.2658524268922454,-0.2658524268922454,-0.2658524268922454,0.0,0.0,0.0,413.9356662342554
2023-05-31,424.23642936365604,401.5367829928748,427.84887525830214,424.23642936365604,424.23642936365604,-9.793770088649573,-9.793770088649573,-9.793770088649573,-9.803720644481077,-9.803720644481077,-9.803720644481077,0.009950555831500379,0.009950555831500379,0.009950555831500379,0.0,0.0,0.0,414.44265927500646
2023-06-01,424.4806942972896,402.01393778540205,428.2308906369787,424.4806942972896,424.4806942972896,-9.43742257178432,-9.43742257178432,-9.43742257178432,-9.69214697999399,-9.69214697999399,-9.69214697999399,0.25472440820967035,0.25472440820967035,0.25472440820967035,0.0,0.0,0.0,415.04327172550524
2023-06-02,424.72495923092316,402.4300634508095,428.9990982052802,424.72495923092316,424.72495923092316,-9.157941616494288,-9.157941616494288,-9.157941616494288,-9.624268009171331,-9.624268009171331,-9.624268009171331,0.4663263926770455,0.4663263926770455,0.4663263926770455,0.0,0.0,0.0,415.5670176144289
2023-06-05,425.45775403182375,402.46799293801837,430.6624705860501,425.45775403182375,425.45775403182375,-8.690877467069384,-8.690877467069384,-8.690877467069384,-9.579607825661048,-9.579607825661048,-9.579607825661048,0.8887303585916644,0.8887303585916644,0.8887303585916644,0.0,0.0,0.0,416.7668765647544
2023-06-06,425.7020189654573,404.086749937346,429.7554010176388,425.7020189654573,425.7020189654573,-8.833476527147655,-8.833476527147655,-8.833476527147655,-9.790645768878976,-9.790645768878976,-9.790645768878976,0.9571692417313207,0.9571692417313207,0.9571692417313207,0.0,0.0,0.0,416.86854243830965
2023-06-07,425.9462838990909,404.38567108258735,430.72401504558536,425.9462838990909,425.9462838990909,-8.813555538918498,-8.813555538918498,-8.813555538918498,-9.803720644481064,-9.803720644481064,-9.803720644481064,0.9901651055625668,0.9901651055625668,0.9901651055625668,0.0,0.0,0.0,417.1327283601724
2023-06-08,426.1905488327244,404.04433432091463,431.81214909662083,426.1905488327244,426.1905488327244,-8.703055159782835,-8.703055159782835,-8.703055159782835,-9.692146980016865,-9.692146980016865,-9.692146980016865,0.9890918202340311,0.9890918202340311,0.9890918202340311,0.0,0.0,0.0,417.4874936729416
2023-06-09,426.434813766358,404.1142705764962,431.9298227815283,426.434813766358,426.434813766358,-8.668328769478666,-8.668328769478666,-8.668328769478666,-9.624268009147663,-9.624268009147663,-9.624268009147663,0.9559392396689952,0.9559392396689952,0.9559392396689952,0.0,0.0,0.0,417.76648499687934
2023-06-12,427.1676085672586,405.03447776452833,431.25332022135495,427.1676085672586,427.1676085672586,-8.886900053295147,-8.886900053295147,-8.886900053295147,-9.579607825660345,-9.579607825660345,-9.579607825660345,0.6927077723652011,0.6927077723652011,0.6927077723652011,0.0,0.0,0.0,418.2807085139634
2023-06-13,427.4118735008921,405.35724726361263,432.1397366027692,427.4118735008921,427.4118735008921,-9.228019802821587,-9.228019802821587,-9.228019802821587,-9.790645768869442,-9.790645768869442,-9.790645768869442,0.5626259660478559,0.5626259660478559,0.5626259660478559,0.0,0.0,0.0,418.18385369807055
2023-06-14,427.6561384345257,404.8837054135226,431.8441618576306,427.6561384345257,427.6561384345257,-9.385051962903415,-9.385051962903415,-9.385051962903415,-9.803720644481048,-9.803720644481048,-9.803720644481048,0.4186686815776331,0.4186686815776331,0.4186686815776331,0.0,0.0,0.0,418.2710864716223
2023-06-15,427.9004033681592,406.06148642213674,432.1207413482255,427.9004033681592,427.9004033681592,-9.426370473376645,-9.426370473376645,-9.426370473376645,-9.69214698001295,-9.69214698001295,-9.69214698001295,0.2657765066363047,0.2657765066363047,0.2657765066363047,0.0,0.0,0.0,418.4740328947825
2023-06-16,428.1446683017927,406.24912709705796,433.6353220003095,428.1446683017927,428.1446683017927,-9.515110571868696,-9.515110571868696,-9.515110571868696,-9.624268009223895,-9.624268009223895,-9.624268009223895,0.10915743735519876,0.10915743735519876,0.10915743735519876,0.0,0.0,0.0,418.629557729924
2023-06-20,429.1217280363269,405.20850048725123,431.9262308828789,429.1217280363269,429.1217280363269,-10.236895176052318,-10.236895176052318,-10.236895176052318,-9.790645768859905,-9.790645768859905,-9.790645768859905,-0.4462494071924135,-0.4462494071924135,-0.4462494071924135,0.0,0.0,0.0,418.88483286027457
2023-06-21,429.3659929699605,404.59508702568144,432.4055569407483,429.3659929699605,429.3659929699605,-10.34433445248664,-10.34433445248664,-10.34433445248664,-9.803720644480872,-9.803720644480872,-9.803720644480872,-0.5406138080057665,-0.5406138080057665,-0.5406138080057665,0.0,0.0,0.0,419.02165851747384
2023-06-22,429.61025790359395,406.59525982483086,432.46920257790333,429.61025790359395,429.61025790359395,-10.299374850278456,-10.299374850278456,-10.299374850278456,-9.692146979987012,-9.692146979987012,-9.692146979987012,-0.6072278702914453,-0.6072278702914453,-0.6072278702914453,0.0,0.0,0.0,419.3108830533155
2023-06-23,429.85452283722753,406.6418315936234,433.17136303982693,429.85452283722753,429.85452283722753,-10.26604031361123,-10.26604031361123,-10.26604031361123,-9.624268009224526,-9.624268009224526,-9.624268009224526,-0.6417723043867033,-0.6417723043867033,-0.6417723043867033,0.0,0.0,0.0,419.5884825236163
2023-06-26,430.5873176381282,407.9778004207086,434.6951208085231,430.5873176381282,430.5873176381282,-10.097945165073195,-10.097945165073195,-10.097945165073195,-9.579607825632094,-9.579607825632094,-9.579607825632094,-0.518337339441102,-0.518337339441102,-0.518337339441102,0.0,0.0,0.0,420.48937247305497
2023-06-27,430.83158257176166,406.9450080701445,434.6921261017108,430.83158257176166,430.83158257176166,-10.184017687834418,-10.184017687834418,-10.184017687834418,-9.790645768885726,-9.790645768885726,-9.790645768885726,-0.39337191894869117,-0.39337191894869117,-0.39337191894869117,0.0,0.0,0.0,420.64756488392726
2023-06-28,430.95122712854186,406.87804731472784,434.10167063892413,430.95122712854186,430.95122712854186,-10.028091309279947,-10.028091309279947,-10.028091309279947,-9.8037206444807,-9.8037206444807,-9.8037206444807,-0.22437066479924694,-0.22437066479924694,-0.22437066479924694,0.0,0.0,0.0,420.9231358192619
2023-06-29,431.070871685322,408.500363935429,435.5045829418772,431.070871685322,431.070871685322,-9.703467119328337,-9.703467119328337,-9.703467119328337,-9.69214697999649,-9.69214697999649,-9.69214697999649,-0.011320139331844857,-0.011320139331844857,-0.011320139331844857,0.0,0.0,0.0,421.36740456599364
2023-06-30,431.19051624210215,408.8856485292547,434.5674193157927,431.19051624210215,431.19051624210215,-9.379350950040294,-9.379350950040294,-9.379350950040294,-9.62426800917655,-9.62426800917655,-9.62426800917655,0.24491705913625664,0.24491705913625664,0.24491705913625664,0.0,0.0,0.0,421.81116529206184
2023-07-03,431.5494499124427,409.12607141457374,436.1751117253485,431.5494499124427,431.5494499124427,-8.328513794934084,-8.328513794934084,-8.328513794934084,-9.579607825655893,-9.579607825655893,-9.579607825655893,1.2510940307218081,1.2510940307218081,1.2510940307218081,0.0,0.0,0.0,423.2209361175086
2023-07-05,431.788739026003,409.90541782234243,437.45522226496075,431.788739026003,431.788739026003,-7.719868193239207,-7.719868193239207,-7.719868193239207,-9.803720644480688,-9.803720644480688,-9.803720644480688,2.08385245124148,2.08385245124148,2.08385245124148,0.0,0.0,0.0,424.06887083276376
2023-07-06,431.9083835827832,410.8758773639693,437.9743816672295,431.9083835827832,431.9083835827832,-7.157860233769927,-7.157860233769927,-7.157860233769927,-9.692146980005974,-9.692146980005974,-9.692146980005974,2.5342867462360488,2.5342867462360488,2.5342867462360488,0.0,0.0,0.0,424.75052334901324
2023-07-07,432.0280281395633,412.2939318418295,438.83524326564765,432.0280281395633,432.0280281395633,-6.624651584325368,-6.624651584325368,-6.624651584325368,-9.62426800917718,-9.62426800917718,-9.62426800917718,2.9996164248518133,2.9996164248518133,2.9996164248518133,0.0,0.0,0.0,425.4033765552379
2023-07-10,432.3869618099038,413.91378333907323,440.1017424377556,432.3869618099038,432.3869618099038,-5.15931418032457,-5.15931418032457,-5.15931418032457,-9.579607825655188,-9.579607825655188,-9.579607825655188,4.420293645330619,4.420293645330619,4.420293645330619,0.0,0.0,0.0,427.2276476295793
