Date,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2022-09-16,373.2637634277344,373.93176039236886,369.92377860456196,371.88906644567146,103084800
2022-09-19,376.1583557128906,376.1583557128906,369.991512412262,370.06897759792713,73278500
2022-09-20,371.8406677246094,373.8059261504233,369.04285044434124,372.77973384202687,77274900
2022-09-21,365.35430908203125,376.89414042724246,365.34461854740647,373.7961828672283,106746600
2022-09-22,362.2853698730469,366.235237436482,361.5302468295529,364.57009052719906,89472600
2022-09-23,356.2153625488281,358.8001944520415,351.7039755698731,358.7614618583152,122346900
2022-09-26,352.6913757324219,358.403206256176,351.45219884067757,354.72440816814657,92581200
2022-09-27,351.7911071777344,358.5872150381313,349.36114652329246,356.2831131570082,108294100
2022-09-28,358.7131042480469,360.42664500229324,351.0360138673349,352.75924515706276,110802200
2022-09-29,351.2200012207031,355.40220641810413,348.2285502655936,355.11178576006216,112952300
2022-09-30,345.7888488769531,354.2404433434599,345.6533291041118,350.2615036340731,153711200
2022-10-03,354.9180908203125,356.79622286854453,347.7540969009881,349.56445429264244,89756500
2022-10-04,365.91583251953125,365.9448745817731,354.8794057029123,360.52346312355036,103602800
2022-10-05,365.0638732910156,367.35828471949065,359.11970502740456,361.4818911122912,88065700
2022-10-06,361.2979431152344,366.64188901937325,360.7945080110679,363.6407480970532,82333500
2022-10-07,351.2200012207031,361.3851378726425,349.4289950445928,357.20290313092227,107789500
2022-10-10,348.5382385253906,352.5946134904189,346.26320831513965,352.35258648555714,76042800
2022-10-11,346.33099365234375,351.45229394251226,344.36573532635583,346.8150477182946,92482800
2022-10-12,345.1886291503906,348.3446710780274,344.93691158482983,346.7472985877486,76991800
2022-10-13,354.29852294921875,355.789417697354,337.00809690014466,338.07302172024123,147254500
2022-10-14,346.2245178222656,358.4517283217803,345.57587237086454,356.7962421353168,123737000
2022-10-17,355.1214904785156,356.24449964165734,345.88572910780056,352.40110854371346,93168200
2022-10-18,359.2939453125,363.476179179006,355.79905988906506,363.16637751238045,97162900
2022-10-19,356.7478332519531,359.99100128128833,353.89190255202044,357.22219676464755,79746900
2022-10-20,353.75634765625,360.78482118707063,352.98184353003325,356.29278588794796,88283100
2022-10-21,362.3531799316406,362.8468949601217,351.94601811770826,353.4756158778393,131038400
2022-10-24,366.787109375,367.9391603720645,361.21079729134743,363.9021661590858,85436900
2022-10-25,372.6441650390625,372.96362769729376,366.5934897032855,366.70965794264237,78846300
2022-10-26,369.8366394042969,375.21931798474367,369.18802353320007,369.44940207977896,104087300
2022-10-27,367.8616943359375,372.7215859374028,367.2324004904637,370.8531445582735,81971800
2022-10-28,376.6133728027344,377.09742681466014,367.57124740527945,367.7551902933562,100302000
2022-10-31,373.89300537109375,376.01316438485316,372.9733204411961,374.115680860722,96631300
2022-11-01,372.2568664550781,377.93968506332254,371.0661125588443,377.69765807051914,85407600
2022-11-02,362.9146728515625,376.2358495463391,362.8081951435553,371.65668767143114,126990400
2022-11-03,359.17779541015625,362.2660626107666,357.02859424773015,359.6231168634692,87100100
2022-11-04,364.3475036621094,366.7871255340292,358.2000110766603,364.9767680429755,103505200
2022-11-07,367.8326721191406,368.43289439398984,363.5536214606553,365.66408995748435,68286900
2022-11-08,369.8172912597656,372.83778378066086,365.6737898064811,368.955660876345,84641100
2022-11-09,362.19830322265625,368.9847507396869,361.69486808138663,367.8133186181293,78495500
2022-11-10,382.1025695800781,382.44141330729383,373.34120352324453,375.6743179306232,141455800
2022-11-11,385.8007507324219,386.6139579538949,381.0569976240261,382.97386221027097,93839900
2022-11-14,382.5188903808594,387.4175152931954,382.23813074283703,384.0097852154927,71903500
2022-11-15,385.7814025878906,389.47958276693697,381.90897003458116,388.3565737811593,93194500
2022-11-16,382.8383483886719,385.0940271939793,382.19939351667114,384.12591912324734,68508500
2022-11-17,381.66693115234375,382.354309181126,377.69771154386615,378.00748368483505,74496300
2022-11-18,383.3998718261719,385.123103162022,380.50523789400927,385.0553285004683,92922500
2022-11-21,382.0057678222656,383.196551409338,380.13732629854326,382.05419095337123,51243200
2022-11-22,387.14642333984375,387.31101471636714,382.54790986414645,383.98072048831693,60429000
2022-11-23,389.5860595703125,390.07977459212987,386.5752281324342,386.8075646132894,68261600
2022-11-25,389.4989013671875,390.0604205847658,388.7341172744678,389.01484733894364,30545400
2022-11-28,383.2836608886719,388.0273844157478,382.5091567235635,386.36223739115604,67881600
2022-11-29,382.6253662109375,384.6293274782321,380.75689516717284,383.4191923810261,52310000
2022-11-30,394.6783142089844,394.6783142089844,380.9311965292388,382.8770737747897,144566700
2022-12-01,394.3878479003906,396.92428617274606,391.8417190937048,395.7335026782755,76398200
2022-12-02,393.9328308105469,394.8525156862601,389.3149662749497,389.4214439739465,85342700
2022-12-05,386.8463134765625,392.0160072031906,385.47161651460664,391.0672801702586,77289800
2022-12-06,381.2700500488281,387.2336002726058,379.1499202124215,386.6818010368849,77972200
2022-12-07,380.62139892578125,383.02231774299327,379.469347878487,380.4084139537357,65927900
2022-12-08,383.6031799316406,384.6874563778593,380.7278974242171,382.5382845575942,60737900
2022-12-09,380.7375793457031,384.9391652518936,380.6117205567009,382.34464245081466,81447700
2022-12-12,386.2267150878906,386.2267150878906,380.8633882639936,381.5410461666555,75405800
2022-12-13,389.15045166015625,397.39872283149066,386.3429438083229,397.1373442552421,123782500
2022-12-14,386.6623840332031,392.5678495781369,383.6709334350033,388.801894743699,108111300
2022-12-15,377.2039489746094,382.64471155668707,375.5194504006843,381.72499707993865,117705900
2022-12-16,372.75067138671875,375.9698219793059,370.58189548270144,374.6082526422576,119858000
2022-12-19,369.58984375,373.2855655915993,367.8976098216788,372.94516586303337,79878100
2022-12-20,370.0956115722656,371.7392297807753,367.4794396157613,368.82156853679146,74427200
2022-12-21,375.6294250488281,376.77703128800573,372.1865766513119,372.73120434719226,78167400
2022-12-22,370.2706604003906,375.6099709255955,364.4839537860179,372.53669755123815,100120900
2022-12-23,372.4004821777344,372.5463592737629,367.6544161204142,369.2299481174799,59857300
2022-12-27,370.93194580078125,372.6339146406852,369.2299769608773,372.2838095828673,51638200
2022-12-28,366.3220520019531,372.8673485838514,366.0886486295166,370.86386081050694,70911500
2022-12-29,372.9159851074219,373.8010125170457,368.6756356327396,369.2105579642615,66970900
2022-12-30,371.9337158203125,372.0795929438076,368.04350090052577,370.19286601329674,84022200
2023-01-03,370.367919921875,375.82393212052364,367.45996407626393,373.8204738038734,74850700
2023-01-04,373.2272033691406,375.2890123867799,369.57039209711166,372.66310562357063,85934100
2023-01-05,368.9674377441406,371.35991160246385,368.3644591821228,371.24320990400673,76970500
2023-01-06,377.4285888671875,378.5664896409065,368.9965657572466,372.1087194761713,104189600
2023-01-09,377.214599609375,382.89433836870296,377.02984174341753,379.655718478334,73978100
2023-01-10,379.8600158691406,379.92810175219387,375.66831174376694,376.6214250665604,65358100
2023-01-11,384.6644287109375,384.7422496277226,380.63807182682484,381.4647484077608,68881100
2023-01-12,386.0648498535156,387.5528556015008,381.64947809516786,385.78283069290217,90157700
2023-01-13,387.5626220703125,388.1461601850846,382.5442417712421,382.816555600805,63903900
2023-01-17,386.8526611328125,389.2451645213337,386.162156340182,387.5431956054255,62677300
2023-01-18,380.74505615234375,389.1381997209298,380.54082817627886,388.05867931031617,99632300
2023-01-19,377.9732666015625,380.3462702134002,376.63113780930576,378.67347674014985,86958900
2023-01-20,385.01458740234375,385.1701995656005,377.7204341996015,379.3932278546298,91806400
2023-01-23,389.6341552734375,391.59870286950155,384.858913514311,385.8314671186957,84178800
2023-01-24,389.2159423828125,390.13985044685234,386.72620767048494,387.93216457427457,59524900
2023-01-25,389.36187744140625,389.70227717040126,382.7582295468427,385.08264712256636,84800300
2023-01-26,393.6410827636719,393.8064299403926,389.0506284309642,392.0655506277817,72287400
2023-01-27,394.5455627441406,396.9575065123276,392.3670520373797,392.5810150303639,68346200
2023-01-30,389.5952453613281,394.0106470417771,389.29375611794757,391.7445805196164,74202000
2023-01-31,395.3236083984375,395.3722242077225,389.7703058269594,390.1204405657477,86811800
2023-02-01,399.5250244140625,402.3162782988523,391.30696394401565,394.08845311480576,101459200
2023-02-02,405.34088134765625,406.8288871432257,401.54792830796737,403.4735654081279,101654500
2023-02-03,401.032470703125,405.5256634497184,399.80704370678876,400.29332049200417,94736800
2023-02-06,398.5816955566406,400.0016454199449,396.8991965421556,398.5428147757174,60295300
2023-02-07,403.7945251464844,405.05883293441605,396.3836715809593,397.64797936889096,90990700
2023-02-08,399.379150390625,403.15266330098865,398.67891057550617,401.79109412714143,76227500
2023-02-09,395.91680908203125,403.1915200998562,394.6719417630429,403.0359079749854,78694900
2023-02-10,396.8408203125,397.2298358567524,393.89398378681244,394.72063068835496,70769700
2023-02-13,401.49932861328125,401.6355003768938,397.03531071743515,397.5021471755567,64913500
2023-02-14,401.31451416015625,403.65834211503983,397.2978632194154,399.95291543585284,88389300
2023-02-15,402.6177673339844,402.69555856613965,398.2315409116889,399.08739286530573,61555700
2023-02-16,397.07415771484375,401.5770853492004,396.9380156529729,397.5701695173258,76431500
2023-02-17,396.0821838378906,396.3253222349467,392.9602654501044,394.9151076600292,89257800
2023-02-21,388.136474609375,393.0673292715397,387.8738957802601,391.99751420480004,82655900
2023-02-22,387.6015319824219,390.12044232234103,386.12323146974126,388.5546155445645,83742300
2023-02-23,389.663330078125,391.16107093690334,385.3743651279737,390.5386223846908,96242400
2023-02-24,385.50079345703125,386.34691032430027,382.83600614080837,384.56715032900814,108194400
2023-02-27,386.81378173828125,390.27607042804783,385.8606684571724,388.8950311578683,80444700
2023-02-28,385.3841247558594,388.3212261391017,385.2771284191281,386.3275029980239,96438600
2023-03-01,383.90582275390625,385.8023142653845,382.58316402096443,384.5574467661524,99706800
2023-03-02,386.8915710449219,387.7474230187989,381.56196627667657,381.9023659953753,85127800
2023-03-03,393.096435546875,393.3493089763443,388.0780554911287,388.73938480514687,90120000
2023-03-06,393.36871337890625,396.2669334793069,392.9213470815214,393.9327813469153,72795900
2023-03-07,387.3388977050781,393.56326426598275,386.7164788569753,393.32012587469677,108310600
2023-03-08,387.9710693359375,388.73936525919027,385.70500297804733,387.45561714946103,74746600
2023-03-09,380.8131408691406,390.46088704963313,379.8114117020116,388.76862335604784,111945300
2023-03-10,375.3182067871094,382.3692212033851,373.7718499456897,380.2587665878724,189253000
2023-03-13,374.7832336425781,379.6752066466768,370.20251458750374,371.3306803028049,157790000
2023-03-14,380.97845458984375,382.65124806641757,376.426880920108,379.78220290741604,149752400
2023-03-15,378.595703125,378.79993109159176,373.1785718931445,375.2987615157987,172996900
2023-03-16,385.2382507324219,385.5883855151655,375.68779548735756,376.20324778640884,143254200
2023-03-17,380.7337646484375,385.0390989863246,379.3279399751169,383.8871128714046,140553400
2023-03-20,384.39471435546875,384.8145311042811,380.81183715877046,381.5244918058211,93055800
2023-03-21,389.4420166015625,389.93014927939254,386.19103628299194,387.81164034857824,91524200
2023-03-22,382.80340576171875,392.93704522361946,382.76437659746756,389.2663076359112,111746600
2023-03-23,383.8382873535156,389.81302694241083,381.08521172545414,385.7127002711169,119351300
2023-03-24,386.3570251464844,386.4448854557238,380.1577340086036,382.53982392550034,107682400
2023-03-27,387.0794677734375,389.45181539262114,386.17154808103413,388.67078517878787,74010400
2023-03-28,386.21063232421875,387.07949311449835,384.3459616702658,386.3765807726588,62871700
2023-03-29,391.8241271972656,392.0681935491023,389.2174854506173,390.4378172098007,77497900
2023-03-30,394.11834716796875,394.75291370848277,392.2243899408465,394.49907517497513,69840000
2023-03-31,399.6733093261719,399.97594921892204,394.9481585375921,395.05556322486956,112062600
2023-04-03,401.1962890625,401.60630385753416,398.7458533073793,399.1461257075598,67391100
2023-04-04,398.9703674316406,402.14322976934216,397.5742853601792,401.85033229298676,66601500
2023-04-05,397.9258117675781,398.99970974386906,396.24663396644803,398.2284516799977,65200200
2023-04-06,399.4780578613281,399.76118318109974,396.0513566323631,397.11548238699675,63743300
2023-04-10,399.8880920410156,399.9662099642416,396.33450115894857,396.95929557846506,63681000
2023-04-11,399.9954833984375,401.42082262056886,399.21448295177146,400.5226750862286,59297900
2023-04-12,398.3651123046875,402.3873510592303,397.76960466996434,402.0944535428723,86420400
2023-04-13,403.6564636230469,404.01767706083143,398.30651840616065,399.4682766371875,85814800
2023-04-14,402.6704406738281,405.2380235838708,400.32740954369945,403.01213954126,78161500
2023-04-17,404.11529541015625,404.1348099922632,401.33293310728607,402.5825516069946,66436400
2023-04-18,404.3788757324219,405.8530459937992,402.98282338586534,405.7163545394904,63560000
2023-04-19,404.310546875,405.2282088953984,402.37753075391737,402.4361042915331,55227300
2023-04-20,402.10418701171875,403.88099714278735,400.5323842670797,401.45007610210394,75840400
2023-04-21,402.4165954589844,402.88518376660477,400.43477795932785,402.4068232714908,73457400
2023-04-24,402.8363952636719,403.2659544215272,400.8545777008074,402.2115711092439,64332100
2023-04-25,396.44183349609375,401.40127832441146,396.3832599565924,400.835027718225,97766700
2023-04-26,394.76263427734375,398.1600483490714,394.1964134953492,397.06663594711404,80447000
2023-04-27,402.62164306640625,402.89499620424493,397.08620478360126,397.3400433377577,92968400
2023-04-28,406.0580749511719,406.0678471393573,401.66488049667953,401.7234540392789,89335600
2023-05-01,405.6480407714844,407.7079464387405,405.41371681902604,405.60898181386546,62122300
2023-05-02,401.0888671875,404.9744141452681,398.1405564504506,404.92558300006635,103998500
2023-05-03,398.3358154296875,404.04697423135707,398.0917490688748,401.5965384349549,91531800
2023-05-04,395.514404296875,397.6035967499653,394.15738109687845,397.27167009081097,94901900
2023-05-05,402.8363952636719,403.90052097050494,398.9411058660689,399.20468679751195,87844000
2023-05-08,402.94378662109375,403.43191933921526,401.51844742629083,403.16833839700206,50046800
2023-05-09,401.1767578125,402.3092293198373,400.9424636362431,401.3720228215523,49220100
2023-05-10,403.0511779785156,404.7010688946479,399.16563094523116,404.0567301528516,96142900
2023-05-11,402.3482666015625,402.64113430610377,400.2395297490981,402.1725459788378,70157100
2023-05-12,401.82110595703125,403.8224680700693,399.36092766921416,403.6076884724081,70439400
2023-05-15,403.2073669433594,403.617381711431,400.49335042704746,402.43610896479015,54289400
2023-05-16,400.51287841796875,403.02188763424687,400.50310623017407,402.084651403624,57705500
2023-05-17,405.3747253417969,405.9897475668828,400.89367037090864,402.56307599694355,87287000
2023-05-18,409.27972412109375,409.7092832488091,404.8279566095475,405.05247856727135,97177200
2023-05-19,408.6842041015625,410.73436733560357,407.44435780820777,410.1974332998271,103679700
2023-05-22,408.8501892089844,410.41221978471555,407.4443646701518,408.7037553597841,60745400
2023-05-23,404.2617492675781,408.78186298584313,403.8614768651625,407.1807733761806,86383500
2023-05-24,401.3329162597656,403.0218660286474,400.1516435369024,402.6313658501166,89213700
2023-05-25,404.8084716796875,406.2826420750612,402.6216465580136,404.8963319969057,90961600
2023-05-26,410.0509948730469,410.78319394499334,405.3942195010396,405.47230762634763,93830000
2023-05-30,410.2072448730469,412.550276195694,408.80142012080665,412.01334206936684,72216000
2023-05-31,407.9324951171875,409.2699739212783,406.341177780377,408.35228208033544,110811800
2023-06-01,411.8083190917969,412.8822170971405,406.89770483365453,408.16683806244146,88865000
2023-06-02,417.76348876953125,418.5640037272411,413.887714072538,414.4246481068469,91366700
2023-06-05,416.96295166015625,419.42312970341555,416.2502672039309,418.11493766343403,65460200
2023-06-06,417.8708801269531,418.40781418242204,415.8792903585627,416.54317347686333,64022200
2023-06-07,416.426025390625,419.42316754167587,415.9964661992509,418.2711814344716,85373300
2023-06-08,418.9447937011719,419.4036396504327,415.7133574730873,416.49435790902805,61952800
2023-06-09,419.6965026855469,421.73689386045237,418.69095048368905,419.75507622792645,85742800
2023-06-12,423.50390625,423.5820241639446,419.96008797770025,420.6922870063436,76104300
2023-06-13,426.2960510253906,426.9501321559242,424.31423346494773,424.987858971068,95899700
2023-06-14,426.8036804199219,428.6390640528295,423.29889137336073,426.63773199392205,100612100
2023-06-15,432.0950622558594,433.36419532994097,425.87625656500063,425.97385926819544,110303100
2023-06-16,430.6232604980469,434.68980566142784,430.143123064739,434.11167306313797,114121300
2023-06-20,428.38909912109375,429.5551727803794,426.28233768676193,428.6536890512717,76160400
2023-06-21,426.1942138671875,428.2029804348921,425.59646421818866,427.3896832612555,76982300
2023-06-22,427.73260498046875,427.84037873108394,424.8811160820468,425.22408421351344,70637200
2023-06-23,424.49896240234375,426.311768401445,423.7738519642743,424.224593865999,92074500
2023-06-26,422.7644958496094,425.8707359276747,422.519522913942,423.92076092901783,72823600
2023-06-27,427.3994445800781,428.02655981874335,423.1957001389276,423.65625050804124,72813700
2023-06-28,427.6150207519531,428.64389523763845,425.67482411457155,426.3019393514287,75636000
2023-06-29,429.3003845214844,429.4669792861338,426.7820853085213,427.1936231206025,67882300
2023-06-30,434.3664855957031,435.36596458062223,432.24010698873656,432.5634880659264,104921500
2023-07-03,434.8662109375,435.15035804216234,433.72953280707276,434.0137098156611,32793400
2023-07-05,434.2194519042969,434.96417923089456,433.0141742421334,433.02398272924887,58418400
2023-07-06,430.8192443847656,431.25039918109724,428.2715196529676,430.5840799154667,80658300
2023-07-07,429.7315979003906,433.739382246484,429.48662491563294,429.8100060017132,86076100
2023-07-10,430.8192443847656,430.9956177367398,428.7908611252863,429.36899371492973,62443500
2023-07-11,433.56292724609375,434.0626816446356,430.6036647086773,431.59336501828363,64463800
2023-07-12,437.0513610839844,438.4820247449854,435.9636954621891,437.41394619517615,91924500
2023-07-13,440.5201721191406,441.3236906029148,438.45261469568896,438.89354808025354,72425200
2023-07-14,440.24578857421875,442.28395036913247,439.47166567583804,441.4216707007736,69761800
2023-07-17,441.7744445800781,442.84252312385723,440.04982532939,440.0988378649684,52680200
2023-07-18,445.0570983886719,445.71360920652637,441.0003316240668,441.441294934629,80744400
2023-07-19,446.0467529296875,447.25200068790446,444.97864456753996,445.86057109804153,65891700
2023-07-20,443.0874938964844,445.9487912842407,442.36238348963764,445.0374990317561,70591600
2023-07-21,443.0874938964844,445.0374990317561,443.0777153125583,444.8317002104133,71245400
2023-07-24,445.06689453125,445.8900001047307,443.2050760751225,444.253567541694,54023400
2023-07-25,446.28192138671875,447.55576875830536,444.7434840920419,444.7924966241333,55191200
2023-07-26,446.3505554199219,447.8007762494863,444.2633809515064,445.3314595016869,71052900
2023-07-27,443.3912658691406,450.2015263760867,442.470165112416,449.78995863000523,92194400
2023-07-28,447.7322082519531,448.57490090975745,443.39126452289526,446.7131123298341,80011800
2023-07-31,448.584716796875,448.947272011628,446.87968457322177,448.21235309396303,62040400
2023-08-01,447.3010559082031,448.0555618899852,446.3309426128524,447.0952570826859,55291500
2023-08-02,441.0787048339844,444.40052251693686,440.3143904190101,444.13596249388127,93933400
2023-08-03,439.8146667480469,441.72546787091386,438.37422449183566,439.03076520754735,64276100
2023-08-04,437.8254699707031,443.79300767873565,437.29632000481047,441.65685064773396,100052300
2023-08-07,441.64703369140625,441.80381997103194,438.9817267456199,439.6872500519729,58357500
2023-08-08,439.7264709472656,441.63727203050115,436.3164365185731,439.0699302451711,71361300
2023-08-09,436.78680419921875,440.1674431366444,436.0126812432423,440.0008483598165,78789600
2023-08-10,436.9435729980469,442.61715511221814,435.7579122473642,439.1777251921566,93005500
2023-08-11,436.68878173828125,437.71768608724466,434.43504252347105,435.0425706646499,68664600
2023-08-14,439.09930419921875,439.09930419921875,435.44432688997654,435.7578994458143,47867400
2023-08-15,433.98431396484375,437.658908386802,433.4061514603341,437.29632328453766,75707500
2023-08-16,430.7996520996094,435.24833941093965,430.69184844986853,433.5629242922036,80107200
2023-08-17,427.51702880859375,432.5536574288021,426.9878788300595,432.2890973914982,95711300
2023-08-18,427.7227783203125,428.7712697419343,424.30296544664094,424.6557121470417,98758400
2023-08-21,430.5057067871094,431.2602127900051,426.56655208680246,428.7516919006662,68719000
2023-08-22,429.339599609375,432.3086706600243,428.7712755053373,432.3086706600243,65062900
2023-08-23,434.1214904785156,434.7486356241566,430.27052263732946,430.41750043586205,68441000
2023-08-24,428.10498046875,436.2674667221709,428.07555500439713,435.7481252186991,88517300
2023-08-25,431.123046875,432.4262899637268,426.25298286314217,429.85897793203014,102325100
2023-08-28,433.85693359375,434.48404884002144,431.1230269054722,433.3473706832324,61595400
2023-08-29,440.12823486328125,440.41241187799994,433.56294738843866,433.7491292356068,83081900
2023-08-30,441.9410400390625,442.5877722590719,439.7558704125424,440.4712022401119,69053900
2023-08-31,441.2942810058594,443.7243935472902,441.108099170324,442.56812839264654,66084600
2023-09-01,442.1174011230469,444.54754364858826,440.637754877261,444.0575977292076,58875700
2023-09-05,440.20660400390625,441.9900143433077,440.1380343015647,441.66666319135845,55166200
2023-09-06,437.247314453125,439.49127501877103,434.88577165765014,439.38347137214527,70758500
2023-09-07,435.9048767089844,436.59078303213414,433.8470979316855,434.19984462863255,70355400
2023-09-08,436.5614013671875,438.1194258028025,435.5913180157864,435.9538732116059,61659700
2023-09-11,439.4325256347656,439.74606830944333,437.4923289465669,439.22672680909733,60180100
2023-09-12,437.02197265625,439.51090641972337,436.4340614478074,437.9626903976125,67565400
2023-09-13,437.531494140625,438.7073463500825,436.1302261493997,437.2473171475049,60199300
2023-09-14,441.3040771484375,442.0096004732953,438.7171782265762,440.0400381986753,83430800
2023-09-15,435.9870910644531,440.028667812428,435.54460237559834,439.69433302215805,111761400
2023-09-18,436.2427978515625,437.560480932324,435.19060800033236,435.672439049655,55752200
2023-09-19,435.3381042480469,435.90846304996626,432.61424034328974,435.30860500032054,66514600
2023-09-20,431.33587646484375,437.0392841217368,431.129351732427,436.6164515905319,82562600
2023-09-21,424.2066345214844,428.7103564992815,424.04929519347553,428.4448632635587,103976100
2023-09-22,423.2527770996094,426.87149154396485,422.8299145348389,425.2489728945116,100829700
2023-09-25,425.03265380859375,425.0719661344944,421.5810916133327,422.0236103596925,70874500
2023-09-26,418.7883605957031,422.66275512998897,417.9426654895833,421.9449000988157,96168400
2023-09-27,418.9555358886719,420.54858536036073,415.25816664579037,419.9782265347241,104705800
2023-09-28,421.3843994140625,423.0856027631327,417.7951841490402,418.395042212237,92258300
2023-09-29,420.36175537109375,424.6589827763836,418.8178912890486,424.4819872790485,115078500
2023-10-02,420.1945495605469,421.463077239655,417.3920009711066,419.51603684912214,83798600
2023-10-03,414.56982421875,420.25357643946734,413.1832994543436,417.9820441684681,103760600
2023-10-04,417.58868408203125,418.345851454056,413.5569501331528,415.0418156385939,87453000
2023-10-05,417.43133544921875,418.28684363202643,414.15679895478104,417.2936522886069,70142700
2023-10-06,422.3874206542969,423.9509407889787,413.59628479558955,414.94346711236153,113202700
2023-10-09,425.09161376953125,425.67178562276524,419.89953632747483,420.4600220101341,80374400
2023-10-10,427.30413818359375,429.9395041755486,425.3275986849248,425.73077505083967,78607300
2023-10-11,429.05450439453125,429.31015452643254,425.9667765659611,428.3858348043182,62451700
2023-10-12,426.4388122558594,430.05752666926685,424.04928317386,429.67403645075944,81154200
2023-10-13,424.3147888183594,429.1823748769336,422.7217693837448,427.9630025860984,95143100
2023-10-16,428.7791748046875,429.8608638701462,426.3503034524603,426.5961405123643,75433200
2023-10-17,428.759521484375,430.84424511998844,425.24899080712765,425.602981795996,75324700
2023-10-18,423.0462646484375,427.93350691030435,421.9449193515788,426.9600016942254,93559800
2023-10-19,419.32916259765625,425.6127719533268,418.640836868431,423.7739156345403,121323000
2023-10-20,414.1764221191406,419.43734088128036,414.06823821450644,418.88666830151965,123845800
2023-10-23,413.4585876464844,417.3821674835899,410.84287775821616,412.62273565059235,92035100
2023-10-24,416.5758361816406,417.7460230342554,413.7339452511739,415.61214406495554,78564200
2023-10-25,410.5970458984375,414.8943029181763,410.0758725312454,414.86480367133174,94223200
2023-10-26,405.6802978515625,410.3807011624175,404.74613504430465,409.51537993310467,115156800
2023-10-27,403.8414611816406,407.6961996123917,402.39593802128496,407.2930232197039,107367700
2023-10-30,408.669677734375,409.7415236788458,405.35579907838417,406.673482074598,86562700
2023-10-31,411.23626708984375,411.5607588215683,407.31268700436084,409.24988433701736,79665200
2023-11-01,415.6219482421875,416.44795711798713,411.67871241003235,412.219571918426,98068100
2023-11-02,423.5871276855469,423.7444670163008,419.4570527791307,419.47670894194664,94938900
2023-11-03,427.4516906738281,429.025054013668,425.79967267123067,425.9275127564453,100110800
2023-11-06,428.43499755859375,428.88732934685845,426.458457991005,428.218659745179,67831700
2023-11-07,429.65435791015625,430.3033713777952,427.274671871555,428.4350156427542,64256100
2023-11-08,429.9690246582031,430.7950335915806,427.62865100893004,430.2640171310496,61746000
2023-11-09,426.6158142089844,431.1687215470488,426.1831385650166,431.12937921321316,83174400
2023-11-10,433.2730407714844,433.587719401209,426.60594110239947,428.7201637632193,89462200
2023-11-13,432.8600769042969,433.9810783259935,431.11956127166445,431.9160709687511,52236100
2023-11-14,441.2579040527344,442.5657441189833,438.66185007391203,438.8880309917276,97176900
2023-11-15,442.19207763671875,443.8637818309877,441.32672628954003,442.61491022382336,77327600
2023-11-16,442.7328796386719,443.05737134694607,440.65799929077724,441.73968833403467,66665800
2023-11-17,443.2835388183594,443.90305297934844,441.80851653387305,442.7426793084046,83133200
2023-11-20,446.6957702636719,447.55127841020277,443.01802752893764,443.0278706141089,69936200
2023-11-21,445.7222595214844,446.5679546385421,444.4340756885891,445.63376177831685,49244600
2023-11-22,447.443115234375,448.7804844751759,446.3319569065586,447.4038029106804,59394900
2023-11-24,447.7184143066406,447.9150959463834,447.1579286512429,447.4922634312818,29737400
2023-11-27,446.9121398925781,447.9053012551915,446.51877657059185,447.079292295955,50506000
2023-11-28,447.3546142578125,448.6722973178326,445.9484334560083,446.5187622395306,62115000
2023-11-29,447.0399475097656,450.68819123814245,446.63680112293486,449.537660545519,63146000
2023-11-30,448.8001403808594,449.1541613597604,445.79109710253397,447.89547678588184,79752700
2023-12-01,451.4552001953125,451.99602974416615,447.5808055812684,448.18063362601856,89097900
2023-12-04,449.0853271484375,451.4748562599524,446.774452694965,448.01348112733916,72430900
2023-12-05,448.9967956542969,449.9703007726097,447.29559245910474,447.67911266292833,69793500
2023-12-06,447.18743896484375,451.19948643401926,446.74492026917187,451.1699871882682,69124700
2023-12-07,450.5997314453125,451.25855804363925,448.6920332192201,449.30170440313225,66995400
2023-12-08,452.536865234375,453.0776947544648,449.5966336346725,449.84247069096904,83080900
2023-12-11,454.29705810546875,454.47408360139434,451.81903126599445,452.0353690859856,65002200
2023-12-12,456.3719482421875,456.47028907325256,452.9302292207674,453.9430767609804,68327600
2023-12-13,462.6653137207031,462.92099384776657,456.3915475981823,456.7553816193697,93278000
2023-12-14,464.1501770019531,465.84153704626516,461.4361264633256,464.6320079998324,119026000
2023-12-15,463.3860168457031,464.73869138181607,461.5100859891362,463.5439940936669,141319300
2023-12-18,465.99261474609375,466.98983298112006,463.9389707031674,465.0151624997723,70375300
2023-12-19,468.8262023925781,468.90520607518124,466.4664871358793,466.5454606874059,55761800
2023-12-20,462.32958984375,469.872815094612,461.8951599457806,467.9573823984052,102921000
2023-12-21,466.7133483886719,466.98980103190377,462.90221895224823,465.3606738913847,86667500
2023-12-22,467.6512756347656,469.3593762471248,465.72599022087735,467.8586075741832,67126600
2023-12-26,469.62591552734375,470.54412990220305,467.98693571109146,468.06593938933787,55387000
2023-12-27,470.47509765625,470.62319190747263,468.8756194808885,469.41864177906433,68000300
2023-12-28,470.6528015136719,471.5018952913904,470.2282546248126,470.8403976052289,77158100
2023-12-29,469.290283203125,470.98850092233886,467.30572984427226,470.45533148706465,122234100
2024-01-02,466.6639709472656,467.6710721237043,464.5313233237868,466.1801863467121,123623700
2024-01-03,462.8528137207031,465.2224118513208,462.24067080116,464.4720275597131,103585900
2024-01-04,461.3619689941406,464.99535512497806,461.1348710618091,462.36904000280646,84232200
